model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
Fiesta,2017,8200,Manual,29887,Diesel,0,78.5,1.5
Fiesta,2016,8700,Manual,23246,Diesel,0,78.5,1.5
Fiesta,2017,9600,Manual,22935,Petrol,145,62.8,1
Fiesta,2017,9800,Manual,26141,Petrol,20,62.8,1
Fiesta,2017,8500,Manual,26360,Diesel,0,88.3,1.5
Fiesta,2016,7200,Manual,33625,Diesel,0,78.5,1.5
Fiesta,2014,7000,Manual,27500,Petrol,30,54.3,1.2
Fiesta,2017,8200,Manual,20636,Petrol,0,65.7,1
Fiesta,2017,8400,Manual,26645,Petrol,0,65.7,1
Fiesta,2017,8400,Manual,25693,Petrol,145,65.7,1
Fiesta,2017,9000,Manual,22903,Petrol,0,65.7,1
Fiesta,2017,8200,Manual,30372,Petrol,0,65.7,1
Fiesta,2017,8300,Manual,27188,Petrol,0,65.7,1
Fiesta,2017,8500,Manual,23693,Petrol,145,65.7,1
Fiesta,2017,9950,Manual,17502,Petrol,150,65.7,1
Fiesta,2017,8100,Manual,31277,Petrol,0,65.7,1
Fiesta,2018,8700,Manual,35361,Petrol,145,64.2,1.1
Fiesta,2014,6995,Manual,21793,Petrol,0,65.7,1
Fiesta,2015,9995,Automatic,4000,Petrol,145,47.9,1.6
Fiesta,2020,15495,Automatic,3000,Petrol,145,48.7,1
Fiesta,2018,11995,Manual,7000,Petrol,145,65.7,1
Fiesta,2018,9600,Manual,16875,Petrol,145,65.7,1
Fiesta,2017,8800,Manual,18330,Petrol,145,65.7,1
Fiesta,2017,8600,Manual,25919,Petrol,0,65.7,1
Fiesta,2013,7000,Manual,33533,Petrol,0,65.7,1
Fiesta,2017,8300,Manual,27363,Petrol,0,65.7,1
Fiesta,2019,16495,Automatic,1000,Petrol,145,48.7,1
Fiesta,2017,9999,Manual,18956,Petrol,150,65.7,1
Fiesta,2018,8700,Manual,37897,Petrol,145,64.2,1.1
Fiesta,2018,8700,Manual,37345,Petrol,145,64.2,1.1
Fiesta,2016,7500,Manual,13928,Petrol,125,54.3,1.2
Fiesta,2016,10995,Automatic,3000,Petrol,145,47.9,1.6
Fiesta,2015,9995,Automatic,7800,Petrol,150,47.9,1.6
Fiesta,2016,9000,Manual,25915,Petrol,20,62.8,1
Fiesta,2015,7300,Manual,31626,Petrol,0,65.7,1
Fiesta,2018,9300,Manual,43331,Diesel,145,58.9,1.5
Fiesta,2017,8800,Manual,18481,Petrol,0,65.7,1
Fiesta,2018,12700,Manual,12038,Petrol,145,65.7,1
Fiesta,2017,10000,Manual,20911,Petrol,150,65.7,1
Fiesta,2016,6950,Manual,44545,Petrol,125,54.3,1.2
Fiesta,2016,8500,Manual,20844,Petrol,0,65.7,1
Fiesta,2018,11600,Manual,26119,Petrol,150,62.8,1
Fiesta,2018,10000,Manual,19279,Petrol,145,65.7,1
Fiesta,2017,9690,Manual,21523,Petrol,0,65.7,1
Fiesta,2016,8800,Manual,20044,Petrol,0,65.7,1
Fiesta,2017,9471,Manual,15984,Petrol,0,65.7,1
Fiesta,2017,8988,Manual,22029,Petrol,0,65.7,1
Fiesta,2016,9500,Manual,14879,Petrol,0,65.7,1
Fiesta,2017,9500,Manual,12801,Petrol,0,65.7,1
Fiesta,2015,7495,Manual,26417,Petrol,0,65.7,1
Fiesta,2013,7695,Automatic,30889,Petrol,150,47.9,1.6
Fiesta,2015,8495,Manual,25000,Petrol,0,65.7,1
Fiesta,2017,9429,Manual,19491,Petrol,0,65.7,1
Fiesta,2018,13500,Manual,7181,Petrol,145,65.7,1
Fiesta,2018,12999,Automatic,7980,Petrol,150,54.3,1
Fiesta,2020,16499,Manual,8786,Petrol,150,60.1,1
Fiesta,2017,12000,Automatic,7556,Petrol,0,57.7,1
Fiesta,2019,16250,Manual,1945,Petrol,145,58.9,1
Fiesta,2018,12000,Manual,4127,Petrol,150,55.4,1.1
Fiesta,2017,9000,Manual,24688,Petrol,150,54.3,1.2
Fiesta,2017,10500,Manual,19136,Petrol,0,65.7,1
Fiesta,2017,10500,Manual,3500,Petrol,145,64.2,1.1
Fiesta,2019,14500,Manual,3229,Petrol,145,58.9,1
Fiesta,2016,9000,Automatic,29727,Petrol,145,47.9,1.6
Fiesta,2017,11000,Automatic,10782,Petrol,0,57.7,1
Fiesta,2017,11500,Automatic,6877,Petrol,0,57.7,1
Fiesta,2019,16500,Manual,756,Petrol,145,58.9,1
Fiesta,2017,11500,Automatic,11949,Petrol,145,47.9,1.6
Fiesta,2017,12000,Automatic,10310,Petrol,0,57.7,1
Fiesta,2017,11000,Manual,9066,Petrol,0,65.7,1
Fiesta,2019,17500,Automatic,2020,Petrol,145,48.7,1
Fiesta,2016,10000,Manual,16749,Petrol,0,65.7,1
Fiesta,2017,9500,Manual,16565,Petrol,145,64.2,1.1
Fiesta,2018,11500,Manual,15417,Petrol,145,65.7,1
Fiesta,2017,12000,Manual,5925,Petrol,0,65.7,1
Fiesta,2018,11999,Manual,17560,Petrol,150,58.9,1
Fiesta,2018,10250,Manual,14259,Petrol,150,64.2,1.1
Fiesta,2020,13750,Manual,1200,Petrol,145,56.5,1
Fiesta,2020,14500,Manual,1400,Petrol,145,58.9,1
Fiesta,2020,16500,Manual,1500,Petrol,145,58.9,1
Fiesta,2020,15000,Manual,424,Petrol,145,58.9,1
Fiesta,2020,14000,Manual,525,Petrol,145,58.9,1
Fiesta,2020,15000,Manual,250,Petrol,145,58.9,1
Fiesta,2017,8999,Manual,26245,Petrol,0,65.7,1
Fiesta,2018,11250,Manual,5,Petrol,145,65.7,1
Fiesta,2016,9999,Manual,14000,Petrol,0,65.7,1
Fiesta,2020,17500,Manual,25,Petrol,145,58.9,1
Fiesta,2017,8500,Manual,31413,Petrol,145,65.7,1
Fiesta,2018,9500,Manual,20000,Petrol,150,64.2,1.1
Fiesta,2020,16000,Automatic,500,Petrol,145,48.7,1
Fiesta,2018,10999,Manual,12500,Petrol,145,65.7,1
Fiesta,2018,10000,Manual,11131,Petrol,145,55.4,1.1
Fiesta,2017,11000,Automatic,23939,Petrol,145,54.3,1
Fiesta,2017,10900,Manual,19424,Petrol,145,65.7,1
Fiesta,2019,12500,Manual,3750,Petrol,145,55.4,1.1
Fiesta,2019,15000,Manual,1985,Petrol,145,58.9,1
Fiesta,2015,6900,Manual,37000,Petrol,0,65.7,1
Fiesta,2020,14999,Manual,79,Petrol,145,56.5,1
Fiesta,2018,12299,Manual,29200,Petrol,150,65.7,1
Fiesta,2020,15999,Manual,2100,Petrol,150,58.9,1
Fiesta,2018,10850,Manual,12000,Petrol,145,65.7,1
Fiesta,2017,9999,Manual,32990,Petrol,145,65.7,1
Fiesta,2017,7699,Manual,37879,Petrol,125,54.3,1.2
Fiesta,2018,9999,Manual,22000,Petrol,150,65.7,1
Fiesta,2017,10499,Manual,19348,Petrol,145,65.7,1
Fiesta,2019,16499,Manual,4156,Petrol,145,58.9,1
Fiesta,2020,15299,Manual,68,Petrol,145,58.9,1
Fiesta,2020,16999,Manual,1963,Petrol,145,58.9,1
Fiesta,2018,10899,Manual,9973,Petrol,145,65.7,1
Fiesta,2018,10499,Manual,9377,Petrol,145,64.2,1.1
Fiesta,2019,16660,Automatic,1600,Petrol,145,48.7,1
Fiesta,2018,13499,Manual,10592,Petrol,145,62.8,1
Fiesta,2018,13499,Manual,13503,Petrol,145,58.9,1
Fiesta,2018,11850,Automatic,9514,Petrol,145,54.3,1
Fiesta,2017,7500,Manual,32770,Petrol,145,65.7,1
Fiesta,2019,12000,Manual,1808,Petrol,145,55.4,1.1
Fiesta,2019,13999,Manual,1779,Petrol,145,55.4,1
Fiesta,2016,9699,Manual,10452,Petrol,20,62.8,1
Fiesta,2015,8499,Manual,9264,Petrol,0,65.7,1
Fiesta,2020,15799,Manual,120,Petrol,150,58.9,1
Fiesta,2015,8999,Manual,15828,Petrol,20,62.8,1
Fiesta,2019,15999,Manual,2813,Petrol,145,58.9,1
Fiesta,2015,8999,Manual,24546,Petrol,0,65.7,1
Fiesta,2017,9899,Automatic,16303,Petrol,0,57.7,1
Fiesta,2018,12500,Automatic,7047,Petrol,145,48.7,1
Fiesta,2016,7999,Manual,31348,Petrol,125,54.3,1.2
Focus,2018,14000,Manual,9083,Petrol,150,57.7,1
Focus,2017,13000,Manual,12456,Petrol,150,57.7,1
Focus,2018,10000,Manual,48141,Petrol,145,61.4,1
Focus,2017,18499,Manual,13063,Petrol,145,41.5,2
Focus,2019,18990,Manual,8400,Petrol,145,60.1,1
Focus,2017,14960,Manual,23554,Petrol,145,41.5,2
Focus,2019,17970,Manual,10985,Diesel,145,74.3,1.5
Focus,2019,14495,Manual,8131,Petrol,145,58.9,1
Focus,2019,17995,Manual,11496,Diesel,145,57.6,2
Focus,2019,17498,Manual,2714,Petrol,150,49.6,1
Focus,2017,10760,Manual,29891,Petrol,145,60.1,1
Focus,2015,7830,Manual,50124,Diesel,0,74.3,1.5
Focus,2018,13698,Manual,13418,Petrol,145,58.9,1
Focus,2016,9698,Manual,20786,Petrol,20,61.4,1
Focus,2016,24995,Manual,7997,Petrol,235,36.7,2.3
Focus,2018,18298,Manual,21456,Diesel,145,67.3,2
Focus,2015,9198,Manual,31512,Diesel,0,74.3,1.5
Focus,2017,17698,Manual,14557,Petrol,145,41.5,2
Focus,2017,11498,Semi-Auto,30917,Petrol,125,51.4,1
Focus,2017,12798,Manual,22153,Diesel,145,74.3,1.5
Focus,2016,10995,Manual,30923,Diesel,0,74.3,1.5
Focus,2018,14495,Manual,17030,Petrol,145,57.7,1
Focus,2016,8995,Manual,22493,Petrol,20,60.1,1
Focus,2016,15995,Manual,29600,Diesel,20,67.3,2
Focus,2015,7995,Manual,56655,Diesel,20,67.3,1.6
Focus,2018,12995,Manual,9781,Petrol,145,60.1,1
Focus,2018,11298,Semi-Auto,37880,Diesel,150,74.3,1.5
Focus,2018,15995,Manual,10500,Petrol,145,60.1,1
Focus,2016,11495,Manual,29900,Diesel,0,74.3,1.5
Focus,2015,10995,Manual,13791,Petrol,125,51.4,1.5
Focus,2018,19995,Manual,10923,Diesel,145,67.3,2
Focus,2016,10995,Manual,30923,Diesel,0,74.3,1.5
Focus,2017,11995,Manual,23469,Petrol,125,51.4,1.5
Focus,2019,16698,Manual,4542,Petrol,145,60.1,1
Focus,2015,12998,Manual,25878,Diesel,20,67.3,2
Focus,2017,12498,Manual,9338,Petrol,145,60.1,1
Focus,2017,10498,Manual,42002,Petrol,20,60.1,1
Focus,2019,15495,Manual,5600,Petrol,145,60.1,1
Focus,2014,7498,Manual,47566,Petrol,30,56.5,1
Focus,2017,14998,Automatic,17028,Petrol,150,46.3,1.5
Focus,2016,13998,Manual,24895,Diesel,20,67.3,2
Focus,2017,17998,Manual,9066,Petrol,145,41.5,2
Focus,2017,14998,Manual,32511,Petrol,150,41.5,2
Focus,2017,18498,Manual,14441,Petrol,145,41.5,2
Focus,2018,13998,Manual,13401,Petrol,145,60.1,1
Focus,2017,17998,Manual,19525,Petrol,145,41.5,2
Focus,2018,10998,Manual,26648,Petrol,145,61.4,1
Focus,2016,9998,Manual,26399,Diesel,0,74.3,1.5
Focus,2016,8498,Manual,51656,Diesel,0,74.3,1.5
Focus,2018,15798,Manual,4534,Petrol,145,58.9,1
Focus,2016,10298,Manual,15510,Diesel,0,74.3,1.5
Focus,2017,12498,Semi-Auto,12244,Petrol,125,51.4,1
Focus,2017,10900,Manual,25459,Petrol,145,60.1,1
Focus,2016,10998,Semi-Auto,15006,Petrol,125,51.4,1
Focus,2017,15500,Manual,19593,Petrol,145,41.5,2
Focus,2015,13200,Manual,32000,Diesel,20,67.3,2
Focus,2019,18698,Manual,15365,Petrol,145,60.1,1
Focus,2019,16998,Manual,7924,Diesel,145,80.7,1.5
Focus,2019,15998,Automatic,11045,Petrol,145,41.5,1
Focus,2017,9998,Manual,22001,Petrol,20,60.1,1
Focus,2017,11298,Manual,24386,Diesel,0,74.3,1.5
Focus,2015,8498,Manual,47219,Diesel,0,74.3,1.5
Focus,2018,12998,Manual,16081,Petrol,150,57.7,1
Focus,2019,16998,Manual,10476,Petrol,145,60.1,1
Focus,2017,13998,Semi-Auto,4735,Petrol,125,51.4,1
Focus,2016,8998,Manual,43623,Petrol,20,61.4,1
Focus,2019,16899,Manual,7000,Diesel,145,80.7,1.5
Focus,2019,18998,Automatic,22246,Diesel,150,64.2,2
Focus,2019,14799,Manual,6249,Petrol,145,60.1,1
Focus,2019,14799,Manual,8560,Petrol,145,60.1,1
Focus,2019,16498,Manual,4930,Petrol,145,60.1,1
Focus,2018,19698,Manual,12011,Petrol,145,41.5,2
Focus,2016,16998,Manual,17589,Petrol,200,41.5,2
Focus,2019,14998,Manual,7000,Petrol,145,58.9,1
Focus,2019,14998,Manual,7000,Petrol,145,60.1,1
Focus,2019,14998,Manual,7000,Petrol,145,58.9,1
Focus,2018,19698,Manual,16548,Petrol,145,41.5,2
Focus,2017,10498,Manual,49485,Diesel,0,74.3,1.5
Focus,2017,11498,Manual,9148,Petrol,145,61.4,1
Focus,2017,11998,Manual,7690,Petrol,150,60.1,1
Focus,2019,16998,Manual,20647,Petrol,145,60.1,1
Focus,2020,19998,Manual,4000,Diesel,145,74.3,1.5
Focus,2020,19489,Manual,5000,Diesel,145,74.3,1.5
Focus,2019,14998,Manual,7000,Petrol,145,58.9,1
Focus,2018,11999,Manual,6691,Petrol,145,61.4,1
Focus,2019,16998,Automatic,8703,Petrol,145,40.9,1.5
Focus,2017,10998,Manual,28001,Petrol,145,60.1,1
Focus,2019,16998,Manual,19936,Petrol,145,60.1,1
Focus,2017,13398,Automatic,21649,Petrol,145,46.3,1.5
Focus,2017,17798,Manual,10345,Petrol,145,41.5,2
Focus,2015,13998,Manual,35689,Petrol,205,41.5,2
Focus,2016,9699,Manual,13480,Petrol,20,60.1,1
Focus,2019,15995,Manual,6992,Petrol,145,60.1,1
Focus,2019,14198,Manual,20205,Petrol,150,58.9,1
Focus,2017,16698,Manual,24498,Diesel,145,67.3,2
Focus,2018,17298,Manual,3124,Petrol,145,60.1,1
Focus,2018,11598,Manual,11654,Petrol,145,61.4,1
Focus,2017,17498,Manual,13558,Petrol,200,41.5,2
Focus,2017,16250,Manual,28113,Diesel,145,67.3,2
Focus,2017,10999,Manual,23973,Petrol,150,60.1,1
Focus,2017,11300,Manual,13300,Petrol,145,60.1,1
Focus,2017,10800,Manual,17668,Petrol,145,60.1,1
Focus,2018,18499,Manual,14682,Petrol,145,41.5,2
Focus,2014,6800,Manual,53500,Petrol,30,56.5,1
Focus,2019,15998,Manual,12699,Petrol,145,60.1,1
Focus,2016,8998,Manual,36087,Diesel,0,74.3,1.5
Focus,2018,18390,Manual,14682,Petrol,145,41.5,2
Focus,2017,10795,Manual,22727,Petrol,20,60.1,1
Focus,2019,18298,Automatic,6269,Diesel,145,74.3,1.5
Focus,2019,14000,Manual,11426,Petrol,150,58.9,1
Focus,2018,18498,Manual,21167,Diesel,145,67.3,2
Focus,2017,9998,Manual,13861,Petrol,145,60.1,1
Focus,2017,10900,Manual,13338,Diesel,0,74.3,1.5
Focus,2017,11200,Manual,15121,Petrol,20,58.9,1
Focus,2017,9250,Manual,38541,Petrol,20,60.1,1
Focus,2019,16698,Manual,18697,Petrol,145,60.1,1
Focus,2019,23698,Manual,5003,Diesel,145,70.6,2
Focus,2019,20398,Manual,6233,Diesel,145,74.3,1.5
Focus,2016,9998,Manual,21243,Petrol,20,60.1,1
Focus,2019,15998,Manual,4500,Diesel,145,80.7,1.5
Focus,2017,12490,Manual,11292,Petrol,125,51.4,1.5
Focus,2016,14790,Manual,33352,Petrol,205,41.5,2
Focus,2017,12498,Manual,17998,Diesel,0,74.3,1.5
Focus,2018,18998,Manual,11578,Diesel,150,67.3,2
Focus,2015,9598,Manual,29577,Diesel,20,67.3,1.6
Focus,2017,10498,Manual,27704,Diesel,145,74.3,1.5
Focus,2019,16250,Manual,13325,Diesel,145,74.3,1.5
Focus,2019,18450,Automatic,14464,Diesel,145,54.3,1.5
Focus,2018,9950,Manual,19223,Petrol,145,61.4,1
Focus,2016,9998,Manual,3155,Petrol,20,61.4,1
Focus,2019,16998,Manual,14206,Petrol,150,60.1,1
Focus,2017,16998,Automatic,30393,Diesel,145,61.4,2
Focus,2019,14498,Manual,14316,Diesel,150,80.7,1.5
Focus,2019,17998,Manual,12027,Diesel,145,74.3,1.5
Focus,2018,13998,Manual,10149,Petrol,145,57.7,1
Focus,2018,11995,Manual,10553,Diesel,145,74.3,1.5
Focus,2017,18498,Semi-Auto,21183,Diesel,145,61.4,2
Focus,2016,8498,Manual,45256,Petrol,20,60.1,1
Focus,2017,9998,Manual,28761,Petrol,20,60.1,1
Focus,2017,16998,Manual,45854,Petrol,150,41.5,2
Focus,2019,15998,Manual,10386,Petrol,145,49.6,1
Focus,2017,9998,Semi-Auto,32384,Petrol,125,51.4,1
Focus,2019,16250,Manual,11027,Diesel,145,74.3,1.5
Focus,2017,10898,Manual,14050,Petrol,145,60.1,1
Focus,2019,14998,Manual,12078,Petrol,145,58.9,1
Focus,2015,12298,Manual,51103,Petrol,240,39.2,2
Focus,2017,10498,Manual,39539,Petrol,20,60.1,1
Focus,2016,8998,Manual,49080,Diesel,0,74.3,1.5
Focus,2018,13498,Manual,10150,Petrol,145,58.9,1
Focus,2016,9690,Manual,46176,Diesel,0,74.3,1.5
Focus,2017,16498,Manual,18506,Diesel,20,67.3,2
Focus,2017,12998,Manual,17307,Diesel,145,74.3,1.5
Focus,2017,18998,Manual,10222,Petrol,145,41.5,2
Focus,2019,19300,Manual,2958,Diesel,145,70.6,2
Focus,2017,16890,Manual,23365,Petrol,145,41.5,2
Focus,2016,9420,Manual,34214,Diesel,0,74.3,1.5
Focus,2019,15390,Manual,5341,Petrol,145,60.1,1
Focus,2019,15370,Manual,6736,Petrol,145,60.1,1
Focus,2015,9230,Manual,27412,Diesel,0,74.3,1.5
Focus,2017,15591,Manual,45400,Diesel,20,67.3,2
Focus,2017,11998,Manual,28497,Diesel,145,74.3,1.5
Focus,2015,7498,Manual,36462,Petrol,20,60.1,1
Focus,2016,9498,Manual,18154,Petrol,20,60.1,1
Focus,2015,8998,Manual,32492,Diesel,0,74.3,1.5
Focus,2018,18998,Manual,16312,Diesel,145,67.3,2
Focus,2015,8298,Manual,56282,Diesel,20,67.3,1.6
Focus,2019,17498,Automatic,11022,Petrol,145,51.4,1
Focus,2019,17498,Manual,7359,Diesel,145,74.3,1.5
Focus,2019,16998,Manual,8657,Diesel,145,74.3,1.5
Focus,2015,8498,Manual,31974,Petrol,20,61.4,1
Focus,2016,8998,Manual,51324,Diesel,0,74.3,1.5
Focus,2016,14498,Manual,16501,Diesel,20,67.3,2
Focus,2015,9698,Manual,13391,Petrol,20,61.4,1
Focus,2015,9698,Manual,30149,Diesel,0,74.3,1.5
Focus,2017,12698,Manual,9484,Diesel,0,74.3,1.5
Focus,2019,19798,Automatic,4797,Diesel,145,64.2,2
Focus,2019,19998,Automatic,2451,Diesel,145,64.2,2
Focus,2019,19998,Automatic,6879,Diesel,145,51.4,2
Focus,2019,18298,Automatic,2840,Diesel,145,74.3,1.5
Focus,2017,12698,Semi-Auto,14876,Petrol,125,51.4,1
Focus,2018,20998,Manual,5757,Petrol,145,41.5,2
Focus,2016,9998,Manual,27193,Diesel,0,74.3,1.5
Focus,2017,15998,Manual,16290,Diesel,20,67.3,2
Focus,2016,14498,Manual,32263,Petrol,200,41.5,2
Focus,2019,18998,Automatic,11738,Diesel,145,64.2,2
Focus,2016,12998,Manual,41484,Diesel,20,67.3,2
Focus,2019,16998,Manual,6092,Petrol,145,49.6,1
Focus,2017,18998,Manual,11913,Petrol,145,41.5,2
Focus,2018,19498,Manual,19382,Petrol,145,41.5,2
Focus,2015,9498,Manual,24717,Petrol,20,60.1,1
Focus,2019,16998,Manual,19322,Petrol,150,60.1,1
Focus,2016,12698,Manual,7906,Diesel,0,74.3,1.5
Focus,2015,9498,Manual,22420,Diesel,0,74.3,1.5
Focus,2015,9798,Manual,18733,Diesel,0,74.3,1.5
Focus,2016,16798,Manual,15646,Diesel,20,67.3,2
Focus,2017,10698,Manual,11469,Petrol,20,61.4,1
Focus,2019,16498,Manual,2936,Petrol,145,60.1,1
Focus,2017,10498,Manual,24741,Petrol,20,60.1,1
Focus,2018,15498,Manual,14579,Petrol,145,60.1,1
Focus,2018,11498,Manual,27277,Diesel,145,74.3,1.5
Focus,2015,7498,Manual,55312,Diesel,20,67.3,1.6
Focus,2016,7991,Manual,53922,Petrol,20,60.1,1
Focus,2018,11498,Manual,25464,Petrol,145,60.1,1
Focus,2019,16498,Manual,13699,Diesel,145,74.3,1.5
Focus,2019,14798,Manual,12558,Petrol,145,58.9,1
Focus,2017,10998,Manual,14653,Diesel,0,74.3,1.5
Focus,2017,11298,Manual,2666,Petrol,20,61.4,1
Focus,2019,15998,Automatic,9694,Diesel,145,64.2,2
Focus,2017,11798,Manual,15417,Diesel,0,74.3,1.5
Focus,2017,10498,Manual,28732,Petrol,145,61.4,1
Focus,2018,13498,Semi-Auto,12619,Petrol,145,51.4,1
Focus,2017,16798,Manual,18215,Petrol,145,41.5,2
Focus,2017,11998,Manual,8308,Diesel,0,74.3,1.5
Focus,2017,12698,Manual,13588,Diesel,0,74.3,1.5
Focus,2019,18998,Automatic,2411,Petrol,150,42.8,1
Focus,2019,17498,Manual,11184,Petrol,145,60.1,1
Focus,2018,20498,Manual,10249,Petrol,145,41.5,2
Focus,2016,9598,Manual,20340,Diesel,0,74.3,1.5
Focus,2014,8298,Manual,32541,Diesel,20,67.3,1.6
Focus,2016,10298,Manual,34211,Petrol,20,60.1,1
Focus,2018,13998,Manual,9328,Petrol,145,58.9,1
Focus,2017,11998,Manual,10474,Diesel,0,74.3,1.5
Focus,2019,25498,Manual,4813,Petrol,145,34.5,2.3
Focus,2017,17298,Manual,16346,Petrol,145,41.5,2
Focus,2013,6298,Manual,37966,Petrol,30,56.5,1
Focus,2016,10420,Manual,18913,Petrol,20,60.1,1
Focus,2017,17630,Manual,25526,Petrol,145,41.5,2
Focus,2017,11998,Semi-Auto,18978,Diesel,0,74.3,1.5
Focus,2017,9498,Manual,35850,Petrol,20,61.4,1
Focus,2017,15798,Manual,27532,Diesel,145,67.3,2
Focus,2018,14000,Manual,12090,Petrol,145,58.9,1
Focus,2016,9000,Manual,19130,Petrol,20,61.4,1
Focus,2018,12993,Manual,19135,Petrol,145,57.7,1
Focus,2013,6477,Manual,41250,Petrol,30,56.5,1
Focus,2017,9798,Manual,39763,Diesel,0,74.3,1.5
Focus,2016,10798,Manual,22904,Diesel,0,74.3,1.5
Focus,2019,16640,Manual,7864,Petrol,145,60.1,1
Focus,2018,10700,Manual,28313,Petrol,145,60.1,1
Focus,2018,11000,Manual,11817,Petrol,145,60.1,1
Focus,2019,18391,Automatic,12821,Petrol,145,50.4,1
Focus,2017,10930,Manual,6471,Petrol,20,61.4,1
Focus,2018,13400,Manual,8271,Petrol,145,60.1,1
Focus,2019,16998,Manual,15888,Petrol,145,60.1,1
Focus,2016,8798,Manual,47577,Diesel,0,74.3,1.5
Focus,2017,11698,Manual,17750,Diesel,0,74.3,1.5
Focus,2018,12998,Manual,15448,Petrol,145,57.7,1
Focus,2019,13998,Manual,16879,Petrol,150,58.9,1
Focus,2017,11700,Manual,18524,Petrol,20,60.1,1
Focus,2017,11450,Manual,23319,Petrol,145,60.1,1
Focus,2017,11450,Manual,24521,Petrol,20,60.1,1
Focus,2018,11800,Manual,17312,Petrol,145,60.1,1
Focus,2017,10800,Manual,36050,Petrol,145,60.1,1
Focus,2017,10400,Manual,13275,Petrol,145,60.1,1
Focus,2016,13500,Manual,36638,Diesel,20,67.3,2
Focus,2018,11500,Manual,10051,Petrol,145,60.1,1
Focus,2018,11650,Manual,7680,Petrol,145,60.1,1
Focus,2018,12598,Manual,22162,Petrol,150,57.7,1
Focus,2015,9498,Manual,29901,Diesel,0,74.3,1.5
Focus,2019,16498,Manual,14645,Petrol,150,60.1,1
Focus,2016,10498,Manual,17685,Diesel,0,74.3,1.5
Focus,2019,16498,Automatic,5955,Petrol,145,51.4,1
Focus,2019,18498,Automatic,6096,Diesel,145,64.2,2
Focus,2017,10498,Manual,26029,Diesel,0,74.3,1.5
Focus,2019,25500,Manual,3011,Petrol,145,34.5,2.3
Focus,2019,25500,Manual,6338,Petrol,145,34.5,2.3
Focus,2016,9000,Manual,36565,Diesel,0,74.3,1.5
Focus,2016,10250,Manual,23256,Petrol,125,51.4,1.5
Focus,2017,9998,Manual,28761,Diesel,0,74.3,1.5
Focus,2017,14000,Manual,43000,Petrol,150,41.5,2
Focus,2017,10500,Manual,37920,Diesel,145,74.3,1.5
Focus,2018,13650,Manual,13485,Petrol,145,57.7,1
Focus,2013,6776,Manual,35490,Diesel,20,67.3,1.6
Focus,2018,13998,Manual,12024,Petrol,145,58.9,1
Focus,2017,11498,Manual,15378,Petrol,20,61.4,1
Focus,2015,7698,Manual,43361,Petrol,20,60.1,1
Focus,2019,17998,Automatic,2676,Diesel,145,64.2,2
Focus,2017,11298,Manual,14604,Diesel,0,74.3,1.5
Focus,2019,15298,Automatic,12779,Petrol,145,48.7,1
Focus,2017,14498,Manual,37886,Diesel,20,67.3,2
Focus,2017,16998,Manual,25129,Diesel,20,67.3,2
Focus,2017,15995,Manual,22947,Diesel,20,67.3,2
Focus,2013,5999,Manual,41675,Petrol,20,58.9,1
Focus,2018,11810,Manual,17330,Petrol,145,51.4,1.5
Focus,2017,9870,Manual,23699,Petrol,145,60.1,1
Focus,2017,11991,Manual,23445,Diesel,0,74.3,1.5
Focus,2016,9790,Manual,34006,Diesel,0,74.3,1.5
Focus,2018,16700,Manual,7732,Petrol,145,60.1,1
Focus,2018,18797,Manual,5946,Petrol,145,41.5,2
Focus,2015,8000,Manual,45566,Diesel,0,74.3,1.5
Focus,2018,13498,Manual,18744,Diesel,145,74.3,1.5
Focus,2017,10991,Manual,25899,Petrol,150,60.1,1
Focus,2018,12991,Manual,15623,Petrol,150,57.7,1
Focus,2017,11291,Semi-Auto,12857,Petrol,125,51.4,1
Focus,2015,7180,Manual,44583,Diesel,0,74.3,1.5
Focus,2017,18491,Manual,18523,Petrol,200,41.5,2
Focus,2016,11290,Manual,9928,Petrol,20,60.1,1
Focus,2017,10998,Manual,31953,Diesel,145,74.3,1.5
Focus,2017,16495,Manual,33770,Petrol,145,41.5,2
Focus,2018,14160,Manual,10109,Petrol,145,58.9,1
Focus,2018,14300,Manual,9713,Petrol,145,58.9,1
Focus,2017,11880,Manual,2435,Petrol,145,61.4,1
Focus,2018,19700,Manual,8022,Petrol,145,41.5,2
Focus,2014,7820,Manual,39000,Diesel,0,74.3,1.5
Focus,2018,11150,Manual,16709,Petrol,150,60.1,1
Focus,2017,11190,Semi-Auto,38410,Diesel,145,74.3,1.5
Focus,2017,18930,Manual,13965,Petrol,145,41.5,2
Focus,2017,10650,Manual,16946,Petrol,150,60.1,1
Focus,2017,11650,Manual,22344,Petrol,150,51.4,1.5
Focus,2019,15470,Manual,8724,Petrol,145,60.1,1
Focus,2019,15590,Manual,11110,Petrol,145,60.1,1
Focus,2019,15020,Manual,20300,Petrol,145,60.1,1
Focus,2019,17250,Manual,17500,Diesel,145,62.8,1.5
Focus,2017,15480,Manual,25894,Petrol,200,41.5,2
Focus,2019,15860,Manual,12853,Diesel,145,74.3,1.5
Focus,2016,16700,Manual,11968,Petrol,200,41.5,2
Focus,2018,14498,Manual,13218,Diesel,145,80.7,1.5
Focus,2019,16998,Manual,15608,Petrol,145,60.1,1
Focus,2019,16998,Automatic,6641,Diesel,145,64.2,2
Focus,2016,14998,Manual,9054,Diesel,20,67.3,2
Focus,2017,11298,Manual,17530,Diesel,0,74.3,1.5
